fdc_id,brand_owner,ingredients,serving_size,serving_size_unit,branded_food_category,data_type,description,publication_date,cat_null,sat_fat_g,trans_fat_g,magnesium_mg,potassium_mg,mufa_grams,protein_grams,fiber_grams,vitamin_a_IU,vitamin_c_MG,calcium_MG,iron_MG,sugar_G,sodium_MG,NRFNn.3,cluster
348103,Bush Brothers & Company,Kala Beautiful Beans Sea Salt and Vinegar Crunch 5 oz.,30.0,g,,branded_food,Kala Beautiful Beans Sea Salt and Vinegar Crunch 5 oz.,2019-04-01,True,0.08349999999999999,0.0,,,,0.4666,0.6679999999999999,0.0,0.0,0.067,0.2,0.0,0.3333333333333333,,275
348104,Bush Brothers & Company,BUSH'S Honey Chipotle Grillin' Beans 21.5 oz,130.0,g,,branded_food,BUSH'S Honey Chipotle Grillin' Beans 21.5 oz,2019-04-01,True,0.0,,,0.08142857142857142,,0.0924,0.21600000000000005,0.0,0.0,0.046,0.07666666666666666,0.1108,0.13125,,477
348105,Bush Brothers & Company,BUSH'S COCINA LATINA Frijoles Cubanos 15 oz,130.0,g,,branded_food,BUSH'S COCINA LATINA Frijoles Cubanos 15 oz,2019-04-01,True,0.0,,,0.068,,0.077,0.092,0.0,0.0,0.031,0.04611111111111111,0.01232,0.1475,,499
348106,Bush Brothers & Company,BUSH'S Low Sodium Black Beans  108 oz,130.0,g,,branded_food,BUSH'S Low Sodium Black Beans  108 oz,2019-04-01,True,0.0,,,0.09885714285714284,,0.1076,0.184,0.0,0.0,0.046,0.07666666666666666,0.0061600000000000005,0.045,,115
348107,Bush Brothers & Company,BUSH'S Brown Sugar Hickory Baked Bean 16 oz,130.0,g,,branded_food,BUSH'S Brown Sugar Hickory Baked Bean 16 oz,2019-04-01,True,0.0,0.0,,0.06371428571428571,,0.0924,0.184,0.0,0.0,0.031,0.03055555555555556,0.09848,0.1825,,353
348108,Bush Brothers & Company,BUSH'S Bean Pot Reduced Sodium Vegetarian Baked Beans 115 oz,130.0,g,,branded_food,BUSH'S Bean Pot Reduced Sodium Vegetarian Baked Beans 115 oz,2019-04-01,True,0.0,0.0,,0.05942857142857143,,0.077,0.152,0.0,0.0,0.031,0.07666666666666666,0.07384,0.11875,,188
348109,Bush Brothers & Company,BUSH'S Low Sodium Pinto Beans  111 oz,130.0,g,,branded_food,BUSH'S Low Sodium Pinto Beans  111 oz,2019-04-01,True,0.0,,,0.068,,0.0924,0.21600000000000005,0.0,0.0,0.031,0.061666666666666675,0.0,0.045,,978
348110,Bush Brothers & Company,BUSH'S Low Sodium Garbanzo Beans  111 oz,130.0,g,,branded_food,BUSH'S Low Sodium Garbanzo Beans  111 oz,2019-04-01,True,0.0075,0.0,,0.052571428571428575,0.0,0.1062,0.124,,,0.027000000000000003,0.06111111111111112,0.02192,0.04541666666666667,,689
348111,Bush Brothers & Company,BUSH'S Low Sodium Dark Kidney Beans  111 oz,130.0,g,,branded_food,BUSH'S Low Sodium Dark Kidney Beans  111 oz,2019-04-01,True,0.0,,,0.08800000000000001,,0.1076,0.248,0.0,0.0,0.062,0.07666666666666666,0.01848,0.045,,112
348112,Bush Brothers & Company,BUSH'S Chili Beans Pinto Beans in a Hot Chili Sauce  16 oz,130.0,g,,branded_food,BUSH'S Chili Beans Pinto Beans in a Hot Chili Sauce  16 oz,2019-04-01,True,0.0,,,0.08800000000000001,,0.0924,0.184,0.0,0.0,0.031,0.061666666666666675,0.01232,0.17,,206
348113,Bush Brothers & Company,SHOWBOAT Vegetarian Beans in Tomato Sauce 112 oz,130.0,g,,branded_food,SHOWBOAT Vegetarian Beans in Tomato Sauce 112 oz,2019-04-01,True,0.0,0.0,,0.068,,0.077,0.184,0.0,0.0,0.031,0.07666666666666666,0.043039999999999995,0.14083333333333334,,188
348114,Bush Brothers & Company,BUSH'S Black Beans  26.5 oz,130.0,g,,branded_food,BUSH'S Black Beans  26.5 oz,2019-04-01,True,0.0,,,0.10542857142857144,,0.1076,0.184,0.0,0.0,0.046,0.11555555555555555,0.0061600000000000005,0.15375,,115
348115,Bush Brothers & Company,BUSH'S Black Beans in a Mild Chili Sauce  15.5 oz,130.0,g,,branded_food,BUSH'S Black Beans in a Mild Chili Sauce  15.5 oz,2019-04-01,True,0.0,,,0.09657142857142856,,0.0924,0.152,0.0,0.0,0.077,0.07666666666666666,0.0061600000000000005,0.13791666666666666,,206
348116,Bush Brothers And Company,BUSH'S BEST Low Sodium Cannellini Beans 111 oz,130.0,g,,branded_food,BUSH'S BEST Low Sodium Cannellini Beans 111 oz,2019-04-01,True,0.0,0.0,,0.10114285714285716,,0.0924,0.248,0.0,0.0,0.062,0.07666666666666666,0.0061600000000000005,0.03833333333333333,,966
348117,Bush Brothers & Company,BUSH'S White Chili Beans  15.5 oz,130.0,g,,branded_food,BUSH'S White Chili Beans  15.5 oz,2019-04-01,True,0.0,,,0.11428571428571427,,0.0924,0.184,0.0,0.0,0.077,0.07666666666666666,0.0,0.12833333333333333,,206
348118,Bush Brothers & Company,BUSH'S Kidney Beans in a Mild Chili Sauce 16 oz,130.0,g,,branded_food,BUSH'S Kidney Beans in a Mild Chili Sauce 16 oz,2019-04-01,True,0.0,,,0.10342857142857144,,0.123,0.248,0.0,0.0,0.077,0.11555555555555555,0.0061600000000000005,0.14416666666666667,,206
348119,Bush Brothers & Company,BUSH'S Southern Pit Barbecue Grillin' Beans  8.6 oz,130.0,g,,branded_food,BUSH'S Southern Pit Barbecue Grillin' Beans  8.6 oz,2019-04-01,True,0.0,0.0,,,,0.0924,0.184,0.0,0.0,0.046,0.03055555555555556,0.09848,0.17625,,477
348120,Bush Brothers & Company,BUSH'S Crowder Peas  15 oz,130.0,g,,branded_food,BUSH'S Crowder Peas  15 oz,2019-04-01,True,0.0,,,0.06142857142857142,,0.077,0.152,0.0,0.0,0.031,0.061666666666666675,0.0,0.1475,,802
348121,Bush Brothers & Company,BUSH'S Refried Black Beans  16 oz,130.0,g,,branded_food,BUSH'S Refried Black Beans  16 oz,2019-04-01,True,0.0385,,,0.11857142857142858,,0.123,0.184,,,0.038,0.08555555555555555,0.0061600000000000005,0.13125,,115
348122,Bush Brothers & Company,BUSH'S Bourbon and Brown Sugar Grillin' Beans 8.6 oz,130.0,g,,branded_food,BUSH'S Bourbon and Brown Sugar Grillin' Beans 8.6 oz,2019-04-01,True,0.0,0.0,,,,0.123,0.248,0.0,0.0,0.046,0.07666666666666666,0.08,0.13791666666666666,,477
348123,Bush Brothers & Company,BUSH'S Reduced Sodium Garbanzo Beans 16 oz,130.0,g,,branded_food,BUSH'S Reduced Sodium Garbanzo Beans 16 oz,2019-04-01,True,0.0,,,0.05485714285714285,,0.0924,0.152,0.0,0.0,0.031,0.07666666666666666,0.0,0.07375,,689
348124,Bush Brothers & Company,BUSH'S Reduced Sodium Dark Red Kidney Beans  16 oz,130.0,g,,branded_food,BUSH'S Reduced Sodium Dark Red Kidney Beans  16 oz,2019-04-01,True,0.0,,,0.08800000000000001,,0.1076,0.248,0.0,0.0,0.062,0.07666666666666666,0.01848,0.04166666666666666,,112
348125,Bush Brothers & Company,BUSH'S Reduced Sodium Pinto Beans  16 oz,130.0,g,,branded_food,BUSH'S Reduced Sodium Pinto Beans  16 oz,2019-04-01,True,0.0,,,0.068,,0.0924,0.21600000000000005,0.0,0.0,0.031,0.061666666666666675,0.0,0.07041666666666667,,978
348126,Bush Brothers & Company,BUSH'S Reduced Sodium Black Beans  15 oz,130.0,g,,branded_food,BUSH'S Reduced Sodium Black Beans  15 oz,2019-04-01,True,0.0,,,0.10542857142857144,,0.1076,0.184,0.0,0.0,0.046,0.11555555555555555,0.0061600000000000005,0.07708333333333334,,115
348127,Bush Brothers & Company,BUSH'S Organic Black Beans  110 oz,130.0,g,,branded_food,BUSH'S Organic Black Beans  110 oz,2019-04-01,True,0.0,,,0.068,,0.0924,0.184,0.0,0.0,0.015,0.061666666666666675,0.0061600000000000005,0.09916666666666668,,115
348128,Bush Brothers & Company,BUSH'S BEST Bean Pot Maple Beans  118 oz,130.0,g,,branded_food,BUSH'S BEST Bean Pot Maple Beans  118 oz,2019-04-01,True,0.0,,,,,0.0924,0.184,0.0,0.0,0.031,0.06944444444444445,0.09232,0.1475,,75
348129,Bush Brothers & Company,BUSH'S Chili Magic Chili Starter Traditional Recipe  15.5 oz,130.0,g,,branded_food,BUSH'S Chili Magic Chili Starter Traditional Recipe  15.5 oz,2019-04-01,True,0.0,,,,,0.077,0.124,0.0,0.0,0.031,0.07666666666666666,0.01232,0.3108333333333333,,206
348130,Bush Brothers & Company,BUSH'S Boston Recipe Baked Beans  16 oz,130.0,g,,branded_food,BUSH'S Boston Recipe Baked Beans  16 oz,2019-04-01,True,0.0,,,,,0.0924,0.152,0.0,0.0,0.062,0.1922222222222222,0.06767999999999999,0.14083333333333334,,353
348131,Bush Brothers & Company,BUSH'S Boston Recipe Baked Beans  28 oz,130.0,g,,branded_food,BUSH'S Boston Recipe Baked Beans  28 oz,2019-04-01,True,0.0,,,,,0.0924,0.152,0.0,0.0,0.062,0.1922222222222222,0.06767999999999999,0.14083333333333334,,865
348132,Bush Brothers & Company,BUSH'S Bold & Spicy Baked Beans 28 oz,130.0,g,,branded_food,BUSH'S Bold & Spicy Baked Beans 28 oz,2019-04-01,True,0.0,,,,,0.0924,0.152,0.0462,0.0,0.031,0.07666666666666666,0.05536,0.17958333333333334,,865
348133,Bush Brothers & Company,BUSH'S Maple & Cured Bacon Baked Beans  16 oz,130.0,g,,branded_food,BUSH'S Maple & Cured Bacon Baked Beans  16 oz,2019-04-01,True,0.0,0.0,,0.07485714285714286,,0.1076,0.21600000000000005,,,0.031,0.06833333333333333,0.06767999999999999,0.20208333333333334,,75
348134,Bush Brothers & Company,BUSH'S Country Style Baked Beans 16 oz,130.0,g,,branded_food,BUSH'S Country Style Baked Beans 16 oz,2019-04-01,True,0.0,,,,,0.0924,0.184,0.0,0.0,0.046,0.07666666666666666,0.08616,0.1925,,353
348135,Bush Brothers & Company,BUSH'S Country Style Baked Beans  28 oz,130.0,g,,branded_food,BUSH'S Country Style Baked Beans  28 oz,2019-04-01,True,0.0,,,,,0.0924,0.184,0.0,0.0,0.046,0.07666666666666666,0.08616,0.1925,,865
348136,Bush Brothers & Company,BUSH'S Pinto Beans  53 oz,130.0,g,,branded_food,BUSH'S Pinto Beans  53 oz,2019-04-01,True,0.0,,,0.068,,0.0924,0.21600000000000005,0.0,0.0,0.031,0.061666666666666675,0.0,0.14416666666666667,,978
348137,Bush Brothers & Company,BUSH'S Cannellini Beans  15.5 oz,130.0,g,,branded_food,BUSH'S Cannellini Beans  15.5 oz,2019-04-01,True,0.0,,,0.05942857142857143,,0.1076,0.184,0.0,0.0,0.062,0.11555555555555555,0.0,0.08666666666666667,,966
348138,Bush Brothers & Company,BUSH'S Black Beans  15 oz,130.0,g,,branded_food,BUSH'S Black Beans  15 oz,2019-04-01,True,0.0,,,0.10542857142857144,,0.1076,0.184,0.0,0.0,0.046,0.11555555555555555,0.0061600000000000005,0.15375,,115
348139,Bush Brothers & Company,BUSH'S Seasoned Recipe Black Beans  15 oz,130.0,g,,branded_food,BUSH'S Seasoned Recipe Black Beans  15 oz,2019-04-01,True,0.0,,,0.10771428571428572,,0.123,0.21600000000000005,0.0,0.0,0.046,0.11555555555555555,0.0061600000000000005,0.14416666666666667,,115
348140,Bush Brothers & Company,BUSH'S Black Beans  108 oz,130.0,g,,branded_food,BUSH'S Black Beans  108 oz,2019-04-01,True,0.0,,,0.09885714285714284,,0.1076,0.184,0.0,0.0,0.046,0.07666666666666666,0.0061600000000000005,0.14416666666666667,,115
348141,Bush Brothers & Company,BUSH'S Traditional Refried Beans 16 oz,130.0,g,,branded_food,BUSH'S Traditional Refried Beans 16 oz,2019-04-01,True,0.0385,0.0,,0.10342857142857144,,0.1076,0.152,,,0.031,0.0811111111111111,0.0061600000000000005,0.13125,,331
348142,Bush Brothers & Company,BUSH'S Fat Free Refried Beans  16 oz,130.0,g,,branded_food,BUSH'S Fat Free Refried Beans  16 oz,2019-04-01,True,0.0,0.0,,0.11657142857142858,,0.123,0.184,,,0.031,0.08555555555555555,0.0,0.13125,,331
348143,Bush Brothers & Company,BUSH'S Chili Magic Chili Starter Texas Recipe  15.5 oz,130.0,g,,branded_food,BUSH'S Chili Magic Chili Starter Texas Recipe  15.5 oz,2019-04-01,True,0.0,,,,,0.077,0.152,0.0,0.0,0.046,0.07666666666666666,0.01232,0.3908333333333333,,206
348144,Bush Brothers & Company,BUSH'S Maple & Cured Bacon Baked Beans 28 oz,130.0,g,,branded_food,BUSH'S Maple & Cured Bacon Baked Beans 28 oz,2019-04-01,True,0.0,0.0,,0.07485714285714286,,0.1076,0.21600000000000005,,,0.031,0.06833333333333333,0.06767999999999999,0.20208333333333334,,75
348145,Bush Brothers & Company,BUSH'S White Hominy  30 oz,130.0,g,,branded_food,BUSH'S White Hominy  30 oz,2019-04-01,True,0.0,0.0,,,,0.0154,0.032,0.0,0.0,0.008,0.015555555555555557,0.0,0.20833333333333331,,674
348146,Bush Brothers & Company,BUSH'S Light Red Kidney Beans  111 oz,130.0,g,,branded_food,BUSH'S Light Red Kidney Beans  111 oz,2019-04-01,True,0.0,,,,,0.1076,0.21600000000000005,0.0154,0.015,0.062,0.07666666666666666,0.0061600000000000005,0.08333333333333333,,594
348147,Bush Brothers & Company,BUSH'S Navy Beans  16 oz,130.0,g,,branded_food,BUSH'S Navy Beans  16 oz,2019-04-01,True,0.0,,,0.06371428571428571,,0.0924,0.21600000000000005,0.0,0.0,0.031,0.07666666666666666,0.0,0.15083333333333335,,353
348148,Bush Brothers & Company,BUSH'S Great Northern Beans  15.8 oz,130.0,g,,branded_food,BUSH'S Great Northern Beans  15.8 oz,2019-04-01,True,0.0,,,0.06142857142857142,,0.0924,0.184,0.0,0.0,0.046,0.061666666666666675,0.0,0.1475,,891
348149,Bush Brothers & Company,BUSH'S Great Northern Beans  111 oz,130.0,g,,branded_food,BUSH'S Great Northern Beans  111 oz,2019-04-01,True,0.0,,,,,0.0924,0.184,0.0,0.0,0.046,0.061666666666666675,0.0,0.1475,,891
348150,Bush Brothers & Company,BUSH'S Pinto Beans 27 oz,130.0,g,,branded_food,BUSH'S Pinto Beans 27 oz,2019-04-01,True,0.0,0.0,,0.068,,0.0924,0.21600000000000005,0.0,0.0,0.031,0.061666666666666675,0.0,0.14416666666666667,,978
348151,Bush Brothers & Company,BUSH'S Pinto Beans  111 oz,130.0,g,,branded_food,BUSH'S Pinto Beans  111 oz,2019-04-01,True,0.0,,,,,0.0924,0.21600000000000005,0.0,0.0,0.031,0.061666666666666675,0.0,0.14416666666666667,,978
348152,Bush Brothers & Company,BUSH'S Pinto Beans with Pork  15.5 oz,130.0,g,,branded_food,BUSH'S Pinto Beans with Pork  15.5 oz,2019-04-01,True,0.0,0.0,,0.06142857142857142,,0.0924,0.21600000000000005,0.0,0.0,0.031,0.07666666666666666,0.0,0.14416666666666667,,978
348153,Bush Brothers & Company,BUSH'S Red Beans  16 oz,130.0,g,,branded_food,BUSH'S Red Beans  16 oz,2019-04-01,True,0.0,,,0.06371428571428571,,0.0924,0.21600000000000005,0.0,0.0,0.015,0.07666666666666666,0.01232,0.15375,,353
348154,Bush Brothers & Company,Showboat Pork & Beans  112 oz,130.0,g,,branded_food,Showboat Pork & Beans  112 oz,2019-04-01,True,0.019,,,,,0.0924,0.152,0.0,0.0,0.031,0.07666666666666666,0.03696,0.1925,,516
348155,Bush Brothers & Company,BUSH'S Golden Hominy 15.5 oz,130.0,g,,branded_food,BUSH'S Golden Hominy 15.5 oz,2019-04-01,True,0.0,,,,,0.0154,0.092,0.0308,0.015,0.015,0.015555555555555557,0.0,0.17625,,674
348156,Bush Brothers & Company,BUSH'S White Hominy  15.5 oz,130.0,g,,branded_food,BUSH'S White Hominy  15.5 oz,2019-04-01,True,0.0,0.0,,,,0.0154,0.124,0.0154,0.015,0.015,0.015555555555555557,0.0,0.17,,674
348157,Bush Brothers & Company,BUSH'S White Hominy  108 oz,130.0,g,,branded_food,BUSH'S White Hominy  108 oz,2019-04-01,True,0.0,,,,,0.0154,0.124,0.0154,0.015,0.015,0.015555555555555557,0.0,0.205,,674
348158,Bush Brothers & Company,BUSH'S Dark Red Kidney Beans  27 oz,130.0,g,,branded_food,BUSH'S Dark Red Kidney Beans  27 oz,2019-04-01,True,0.0,,,0.08800000000000001,,0.1076,0.248,0.0,0.0,0.062,0.07666666666666666,0.01848,0.08333333333333333,,112
348159,Bush Brothers & Company,BUSH'S Dark Red Kidney Beans  111 oz,130.0,g,,branded_food,BUSH'S Dark Red Kidney Beans  111 oz,2019-04-01,True,0.0,,,,,0.1076,0.248,0.0,0.0,0.062,0.07666666666666666,0.01848,0.08333333333333333,,594
348160,Bush Brothers & Company,BUSH'S Light Red Kidney Beans  16 oz,130.0,g,,branded_food,BUSH'S Light Red Kidney Beans  16 oz,2019-04-01,True,0.0,,,0.07914285714285714,,0.1076,0.21600000000000005,0.0,0.0,0.062,0.07666666666666666,0.01848,0.08333333333333333,,594
348161,Bush Brothers & Company,BUSH'S Light Red Kidney Beans  27 oz,130.0,g,,branded_food,BUSH'S Light Red Kidney Beans  27 oz,2019-04-01,True,0.0,0.0,,0.07914285714285714,,0.1076,0.21600000000000005,0.0,0.0,0.062,0.07666666666666666,0.01848,0.08333333333333333,,594
348162,Bush Brothers & Company,BUSH'S Mixed Beans  16 oz,130.0,g,,branded_food,BUSH'S Mixed Beans  16 oz,2019-04-01,True,0.0,0.0,,0.068,,0.077,0.21600000000000005,0.0,0.0,0.031,0.061666666666666675,0.0,0.15083333333333335,,353
348163,Bush Brothers & Company,BUSH'S Blackeye Peas  111 oz,130.0,g,,branded_food,BUSH'S Blackeye Peas  111 oz,2019-04-01,True,0.0,,,,,0.077,0.124,0.0154,0.015,0.015,0.061666666666666675,0.0,0.15083333333333335,,802
348164,Bush Brothers & Company,BUSH'S Baby Butter Beans  16 oz,130.0,g,,branded_food,BUSH'S Baby Butter Beans  16 oz,2019-04-01,True,0.0,,,0.07257142857142856,,0.0924,0.152,0.0,0.0,0.046,0.07666666666666666,0.0061600000000000005,0.15083333333333335,,353
348165,Bush Brothers & Company,BUSH'S Large Butter Beans  16 oz,130.0,g,,branded_food,BUSH'S Large Butter Beans  16 oz,2019-04-01,True,0.0,,,0.07914285714285714,,0.077,0.152,0.0,0.0,0.015,0.07666666666666666,0.0061600000000000005,0.15083333333333335,,353
348166,Bush Brothers & Company,BUSH'S Pinto Chili Beans in a Mild Chili Sauce  27 oz,130.0,g,,branded_food,BUSH'S Pinto Chili Beans in a Mild Chili Sauce  27 oz,2019-04-01,True,0.0,,,0.08800000000000001,,0.0924,0.184,0.0,0.0,0.031,0.061666666666666675,0.01232,0.17,,206
348167,Bush Brothers & Company,BUSH'S Pinto Beans in a Mild Chili Sauce 16 oz,130.0,g,,branded_food,BUSH'S Pinto Beans in a Mild Chili Sauce 16 oz,2019-04-01,True,0.0,,,0.08800000000000001,,0.0924,0.184,0.0,0.0,0.031,0.061666666666666675,0.01232,0.17,,206
348168,Bush Brothers & Company,BUSH'S Chili Beans Pinto Beans in a Mild Chili Sauce  111 oz,130.0,g,,branded_food,BUSH'S Chili Beans Pinto Beans in a Mild Chili Sauce  111 oz,2019-04-01,True,0.0,,,,,0.0924,0.184,0.0,0.0,0.031,0.061666666666666675,0.01232,0.17,,206
348169,Bush Brothers & Company,BUSH'S Chili Beans Red Beans in a Hot Chili Sauce  16 oz,130.0,g,,branded_food,BUSH'S Chili Beans Red Beans in a Hot Chili Sauce  16 oz,2019-04-01,True,0.0,,,0.10542857142857144,,0.1076,0.21600000000000005,0.0,0.0,0.062,0.07666666666666666,0.0061600000000000005,0.15083333333333335,,206
348170,Bush Brothers & Company,BUSH'S Chili Beans Red Beans in a Mild Chili Sauce  27 oz,130.0,g,,branded_food,BUSH'S Chili Beans Red Beans in a Mild Chili Sauce  27 oz,2019-04-01,True,0.0,,,0.10542857142857144,,0.1076,0.21600000000000005,0.0,0.0,0.062,0.07666666666666666,0.0061600000000000005,0.15083333333333335,,206
348171,Bush Brothers & Company,BUSH'S Garbanzo Beans  16 oz,130.0,g,,branded_food,BUSH'S Garbanzo Beans  16 oz,2019-04-01,True,0.007000000000000001,0.0,,0.04857142857142857,,0.098,0.116,,,0.027000000000000003,0.05666666666666668,0.02024,0.15416666666666667,,689
348172,Bush Brothers & Company,BUSH'S Garbanzo Beans  111 oz,130.0,g,,branded_food,BUSH'S Garbanzo Beans  111 oz,2019-04-01,True,0.0,,,,,0.0924,0.152,0.0,0.0,0.031,0.07666666666666666,0.0,0.15083333333333335,,689
348173,Bush Brothers & Company,BUSH'S Golden Hominy  30 oz,130.0,g,,branded_food,BUSH'S Golden Hominy  30 oz,2019-04-01,True,0.0,,,,,0.0154,0.032,0.0,0.0,0.008,0.015555555555555557,0.0,0.1925,,674
348174,Bush Brothers & Company,BUSH'S Baked Beans with Onion 16 oz,130.0,g,,branded_food,BUSH'S Baked Beans with Onion 16 oz,2019-04-01,True,0.0,0.0,,,,0.0924,0.152,0.0,0.0,0.031,0.07666666666666666,0.07384,0.17625,,353
348175,Bush Brothers & Company,BUSH'S Original Baked Beans  21 oz,130.0,g,,branded_food,BUSH'S Original Baked Beans  21 oz,2019-04-01,True,0.0,0.0,,,,0.0924,0.152,0.0,0.0,0.031,0.07666666666666666,0.07384,0.17625,,865
348176,Bush Brothers & Company,BUSH'S Original Baked Beans 117 oz,130.0,g,,branded_food,BUSH'S Original Baked Beans 117 oz,2019-04-01,True,0.0,,,,,0.0924,0.152,0.0,0.0,0.031,0.07666666666666666,0.07384,0.17625,,865
348177,Bush Brothers & Company,BUSH'S Homestyle Baked Beans  55 oz,130.0,g,,branded_food,BUSH'S Homestyle Baked Beans  55 oz,2019-04-01,True,0.0,,,,,0.0924,0.152,0.0,0.0,0.031,0.07666666666666666,0.07384,0.17625,,353
348178,Bush Brothers & Company,BUSH'S Vegetarian Baked Beans   16 oz,130.0,g,,branded_food,BUSH'S Vegetarian Baked Beans   16 oz,2019-04-01,True,0.0,0.0,,,,0.0924,0.152,0.0,0.0,0.031,0.07666666666666666,0.07384,0.17625,,188
348179,Bush Brothers & Company,BUSH'S Vegetarian Baked Beans   28 oz,130.0,g,,branded_food,BUSH'S Vegetarian Baked Beans   28 oz,2019-04-01,True,0.0,0.0,,,,0.0924,0.152,0.0,0.0,0.031,0.07666666666666666,0.07384,0.17625,,188
348180,Bush Brothers & Company,BUSH'S Bean Pot Vegetarian Baked Beans 117 oz,130.0,g,,branded_food,BUSH'S Bean Pot Vegetarian Baked Beans 117 oz,2019-04-01,True,0.0,0.0,,,,0.1076,0.152,0.0,0.0,0.031,0.07666666666666666,0.06152000000000001,0.17625,,188
348181,Bush Brothers & Company,BUSH'S Chili Beans Red Beans in a Medium Chili Sauce  16 oz,130.0,g,,branded_food,BUSH'S Chili Beans Red Beans in a Medium Chili Sauce  16 oz,2019-04-01,True,0.0,,,0.10542857142857144,,0.1076,0.21600000000000005,0.0,0.0,0.062,0.07666666666666666,0.0061600000000000005,0.15083333333333335,,206
348182,Bush Brothers & Company,BUSH'S Blackeye Peas with Bacon & Jalapeno  15.5 oz,130.0,g,,branded_food,BUSH'S Blackeye Peas with Bacon & Jalapeno  15.5 oz,2019-04-01,True,0.0,,,0.035142857142857135,,0.077,0.092,0.0,0.0,0.015,0.061666666666666675,0.0,0.15375,,802
348183,Bush Brothers & Company,BUSH'S Blackeye Peas with Snaps  15.8 oz,130.0,g,,branded_food,BUSH'S Blackeye Peas with Snaps  15.8 oz,2019-04-01,True,0.0,,,0.048285714285714286,,0.077,0.092,0.0,0.0,0.015,0.07666666666666666,0.0,0.15083333333333335,,802
348184,Bush Brothers & Company,BUSH'S Field Peas with Snaps  15.8 oz,130.0,g,,branded_food,BUSH'S Field Peas with Snaps  15.8 oz,2019-04-01,True,0.0,,,0.046285714285714284,,0.077,0.06,0.0,0.0,0.015,0.061666666666666675,0.0,0.13791666666666666,,802
348185,Bush Brothers & Company,BUSH'S Purple Hull Peas  15.8 oz,130.0,g,,branded_food,BUSH'S Purple Hull Peas  15.8 oz,2019-04-01,True,0.0,,,0.06142857142857142,,0.0924,0.152,0.0,0.0,0.015,0.07666666666666666,0.0,0.1475,,802
348186,Bush Brothers & Company,BUSH'S Homestyle Baked Beans 28 oz,130.0,g,,branded_food,BUSH'S Homestyle Baked Beans 28 oz,2019-04-01,True,0.0,,,,,0.0924,0.152,0.0,0.0,0.031,0.07666666666666666,0.07384,0.17625,,865
348187,Bush Brothers & Company,BUSH'S Baked Beans with Onion  28 oz,130.0,g,,branded_food,BUSH'S Baked Beans with Onion  28 oz,2019-04-01,True,0.0,,,,,0.0924,0.152,0.0,0.0,0.031,0.07666666666666666,0.07384,0.17625,,865
348188,Bush Brothers & Company,BUSH'S Original Baked Beans 8.3 oz,130.0,g,,branded_food,BUSH'S Original Baked Beans 8.3 oz,2019-04-01,True,0.0,,,,,0.0924,0.152,0.0,0.0,0.031,0.07666666666666666,0.07384,0.17625,,865
348189,Bush Brothers & Company,BUSH'S Original Baked Beans 55 oz,130.0,g,,branded_food,BUSH'S Original Baked Beans 55 oz,2019-04-01,True,0.0,,,,,0.0924,0.152,0.0,0.0,0.031,0.07666666666666666,0.07384,0.17625,,865
348190,Bush Brothers & Company,BUSH'S Best Bean Pot Baked Beans  117 oz,130.0,g,,branded_food,BUSH'S Best Bean Pot Baked Beans  117 oz,2019-04-01,True,0.0,,,,,0.0924,0.152,0.0,0.0,0.031,0.07666666666666666,0.07384,0.17625,,353
348191,Bush Brothers & Company,BUSH'S Homestyle Baked Beans  8.3 oz,130.0,g,,branded_food,BUSH'S Homestyle Baked Beans  8.3 oz,2019-04-01,True,0.0,0.0,,,,0.0924,0.152,0.0,0.0,0.031,0.07666666666666666,0.07384,0.17625,,353
348192,Bush Brothers & Company,BUSH'S Vegetarian Baked Beans  8.3 oz,130.0,g,,branded_food,BUSH'S Vegetarian Baked Beans  8.3 oz,2019-04-01,True,0.0,0.0,,,,0.0924,0.152,0.0,0.0,0.031,0.07666666666666666,0.07384,0.17625,,188
348193,Bush Brothers And Company,BUSH'S Pinto Beans with Jalapenos 16 oz,130.0,g,,branded_food,BUSH'S Pinto Beans with Jalapenos 16 oz,2019-04-01,True,0.0,0.0,,0.08142857142857142,,0.0924,0.124,0.0,0.0,0.031,0.061666666666666675,0.01232,0.125,,978
348194,Bush Brothers & Company,BUSH'S Blackeye Peas with Bacon  15.5 oz,130.0,g,,branded_food,BUSH'S Blackeye Peas with Bacon  15.5 oz,2019-04-01,True,0.0,,,0.05285714285714286,,0.0924,0.092,0.0,0.0,0.015,0.061666666666666675,0.0,0.11875,,802
348195,Bush Brothers & Company,BUSH'S Organic Garbanzo Beans 110 oz,130.0,g,,branded_food,BUSH'S Organic Garbanzo Beans 110 oz,2019-04-01,True,0.0,,,0.03742857142857143,,0.077,0.124,0.0,0.015,0.015,0.061666666666666675,0.0061600000000000005,0.11541666666666668,,689
348196,Bush Brothers & Company,BUSH'S Organic Dark Kidney Beans  111 oz,130.0,g,,branded_food,BUSH'S Organic Dark Kidney Beans  111 oz,2019-04-01,True,0.0,,,0.05285714285714286,,0.0924,0.152,0.0,0.0,0.031,0.04611111111111111,0.0061600000000000005,0.08666666666666667,,594
